polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,
0.1,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.066666667,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.7,0.6,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.1,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.25,0.75,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.3375,0.5375,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.016666667,0.316666667,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.2,0.45,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.2,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.178571429,0.285714286,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.6,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.345238095,0.619047619,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.55,0.55,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.333333333,0.433333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.1,0.85,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.8,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.138095238,0.423015873,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.1,0.777777778,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.1,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.15,0.2625,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,-14400,75,1625151600,34.46,78,1017,29.39,16093,0,2.06,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.05,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.5,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.2,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.180555556,0.361111111,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.0375,0.554166667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.066666667,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.155555556,0.288888889,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.4,0.4,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.133333333,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2,0.4,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.130555556,0.680555556,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,-14400,75,1625148000,31.81,78,1017,27.93,16093,147,2.54,
0.8,0.7,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.45,0.75,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.28,0.47,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.130555556,0.680555556,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.357142857,0.535714286,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0.229166667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2,0.3,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.21,0.545,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.4,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.566666667,0.8,,,,,,,,,,,
,,,,,,,,,,,,
1625148000,25.7617,1017,27.93,147,2.54,,,,,,,
0.1,0.2,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.3,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.35,0.65,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.166666667,0.283333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.9,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-1,0.9,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.232142857,0.433928571,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.0625,0.6875,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.45,0.7,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.566666667,0.55,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.183333333,0.433333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.55,0.875,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.3,0.9,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2,0.3,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2375,0.645833333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.233333333,0.283333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.025,0.125,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.425,0.575,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.8,0.7,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,0.25,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0.25,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.066666667,0.708333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.378125,0.725,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0.0625,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.35,0.375,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,0.2,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.7,0.9,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.16,0.54,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.05,0.45,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.497272727,0.640909091,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.85,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.4,0.7,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.3,0.475,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.033333333,0.416666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.068181818,0.227272727,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.2,0.1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2375,0.483333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.333333333,0.833333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.625,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.1,0.4,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-1,0.666666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.1,0.2,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.155555556,0.288888889,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,0.333333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.6,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.06875,0.54375,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.25,0.25,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.05,0.233333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.166666667,0.466666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.75,0.9,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
1,0.3,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.033333333,0.366666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.116666667,0.616666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0.625,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-1,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.19047619,0.678571429,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.65,0.45,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.2,0.3,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.5,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.2,0.4,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
1,0.3,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.7,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.4,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.0625,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.233333333,0.466666667,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.4,0.6,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.15,0.7,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.068181818,0.277272727,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.327777778,0.519444444,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.133333333,0.233333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.1,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.2,0.2,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.068181818,0.227272727,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.166666667,0.45,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.166666667,0.433333333,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.78,1,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.380681818,0.527272727,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0,0,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.5,0.9,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
0.542857143,0.467857143,America/New_York,-14400,23.74,1625148000,31.81,78,1017,27.93,16093,147,2.54
-0.5,0.5,75,23.74,31.81,78,1017,27.93,16093,147,2.54,,
-0.225,0.3,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.375,0.458333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.2125,0.2875,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.125,0.375,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.1,0.2,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.15,0.55,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0.1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.158333333,0.15,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.7,0.775,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.4,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.333333333,0.833333333,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.125,0.666666667,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.089285714,0.273809524,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
-0.125,1,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.285714286,0.535714286,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.5,0.5,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.7,0.6,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0.65,0.75,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
0,0,75,23.63,31.01,83,1017,26.76,16093,132,1.93,,
